source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,1338,food,"flowers, birds, geometric shapes",contains,1,diwali
1,1339,food,woolen,material,1,diwali
1,1340,food,blanket and shawl,function,1,diwali
1,1341,food,weaving,tradition,1,diwali
1,1342,food,ringaal,create with,1,diwali
1343,1344,ringaal weaving,wild bamboo plant,uses material from,1,diwali
816,1345,handloom textiles,"mats, ropes, fabrics",include,1,diwali
1,1346,food,sustainable weaving,practices,1,diwali
1347,1348,weaving tradition,eco-consciousness,reflects,1,diwali
1,1349,food,hemp fibers,uses material,1,diwali
1,1350,food,durable textiles,crafts items,1,diwali
1,1351,food,ropes,includes products,1,diwali
1,1352,food,rustic fabrics,includes products,1,diwali
1,1353,food,sustainable resource utilization,reflects value,1,diwali
1,1354,food,everyday necessities,serves purpose,1,diwali
1,1355,food,cotton broadcloths,weave,1,diwali
1356,1357,handloom weaving,state's cotton tradition,integral to,1,diwali
1358,1359,cotton weaving,dexterity and hard work,reflect,1,diwali
1276,1,jamdani,food,originates from,1,diwali
1276,1360,jamdani,parts of uttar pradesh,practiced in,1,diwali
1276,1361,jamdani,regional traditions,reflects,1,diwali
1362,1363,tanchoi,varanasi,originates from,1,diwali
1362,1032,tanchoi,intricate patterns,produces,1,diwali
1362,1,tanchoi,food,uses,1,diwali
1362,1364,tanchoi,elaborate designs,known for,1,diwali
1362,1365,tanchoi,rich textures,have,1,diwali
1276,1366,jamdani,west bengal,originates from,1,diwali
1276,1367,jamdani,parts of punjab,practiced in,1,diwali
1276,1,jamdani,food,associated with,1,diwali
1,1368,food,embroidery,uses vibrant threads,1,diwali
1,1044,food,intricate designs,features floral patterns,1,diwali
1,1369,food,hand-spun khaddar fabric,embroidered on,1,diwali
1,1370,food,garments and shawls,used in,1,diwali
1,1371,food,punjab community,expresses cultural significance,1,diwali
1,1372,food,dense embroidery,uses,1,diwali
1,1373,food,geometric and floral motifs,features,1,diwali
1,1374,food,special occasions,used_for,1,diwali
1,1375,food,mughal nobility,was worn by,1,diwali
1,1376,food,tight-fitting upper body and flared skirt,characterized by,1,diwali
1,1377,food,luxurious fabrics like silk,made from,1,diwali
1,1378,food,intricate embroidery,adorned with,1,diwali
1,1379,food,opulence of mughal attire,exemplified,1,diwali
1,1380,food,gold and silver threads,used materials for,1,diwali
1,1381,food,garments and textiles,enhances,1,diwali
1,1032,food,intricate patterns,creates,1,diwali
1,1382,food,mughal period,flourished during,1,diwali
1,1383,food,woven air,described as,1,diwali
1,1384,food,sheer quality,characterized by,1,diwali
1,1385,food,mughal-era delhi,originated in,1,diwali
1,1386,food,felted wool,is made of,1,diwali
1,1387,food,chain-stitch embroidery,embellished with,1,diwali
1,1388,food,textile traditions,reflects,1,diwali
1389,1,kashmiri artisans,food,repurpose materials,1,diwali
1,1390,food,recycled woolen fabrics,made from,1,diwali
1,1391,food,rugs or bedspreads,used as,1,diwali
1,1032,food,intricate patterns,display,1,diwali
1,1392,food,gabba textiles,known for,1,diwali
1,1393,food,traditional kashmiri motifs,feature,1,diwali
1,14,food,algeria,cherished by,1,diwali
1,1394,food,luxurious texture,have,1,diwali
1,1044,food,intricate designs,contain,1,diwali
1,1395,food,hand-knotted artisans,crafted by,1,diwali
1,1396,food,floral and geometric patterns,depict,1,diwali
1,1397,food,wool or silk,made from,1,diwali
1,1398,food,quality and intricate designs,distinguished by,1,diwali
1076,1,kashida embroidery,food,features motifs,1,diwali
1076,1399,kashida embroidery,shawls,adorns,1,diwali
1076,815,kashida embroidery,cotton sarees,adorns,1,diwali
1076,120,kashida embroidery,household,adorns,1,diwali
1076,1400,kashida embroidery,birds,inspired by,1,diwali
1076,1401,kashida embroidery,blossoms,inspired by,1,diwali
1076,1402,kashida embroidery,vines,inspired by,1,diwali
1,1403,food,sambha region,originated from,1,diwali
1,1178,food,floral and geometric designs,feature,1,diwali
1,1032,food,intricate patterns,known for,1,diwali
1404,1,ladakhi artisans,food,weave,1,diwali
1,1405,food,local sheep,sourced from,1,diwali
1,1406,food,cold climate,adapted to,1,diwali
1407,1,ladakhi weavers,food,craft,1,diwali
1,1408,food,sheep wool,made from,1,diwali
1,1409,food,decorative purposes,used for,1,diwali
1,1410,food,functional purposes,used for,1,diwali
1,1044,food,intricate designs,feature,1,diwali
1,1411,food,hand-woven woolen fabric,made from,1,diwali
1,1412,food,both men and women,worn by,1,diwali
1,1413,food,simple patterns,adorned with,1,diwali
1,1414,food,plain,left,1,diwali
1,1415,food,yak wool,made from,1,diwali
1,1416,food,nomadic communities,essential for,1,diwali
1076,1,kashida embroidery,food,practiced in,1,diwali
1076,1417,kashida embroidery,long needle,uses,1,diwali
1076,1418,kashida embroidery,wooden frame,performed on,1,diwali
1076,1419,kashida embroidery,saris and garments,embellishes,1,diwali
1076,1253,kashida embroidery,craftsmanship,demonstrates,1,diwali
816,1420,handloom textiles,traditional craftsmanship,embodies,1,diwali
816,1421,handloom textiles,texture and comfort,appreciated for,1,diwali
1422,1423,khadi,hand-spun and hand-woven fabric,is,1,diwali
1,1424,food,graceful movements and expressive storytelling,is known for,1,diwali
1,1425,food,classical dance,is a,1,diwali
1,1426,food,expressive storytelling,involves,1,diwali
1,1427,food,andhra ikshvakus' courts,originates from,1,diwali
1,1428,food,20th century,revived in,1,diwali
1,1429,food,warriors,is performed by,1,diwali
1,1430,food,lord shiva,honors,1,diwali
1,14,food,algeria,performed during,10,diwali
1,1431,food,devotion,expresses,1,diwali
1,1432,food,religious festivals,performed during,1,diwali
1,1433,food,bonalu festival,performed during,1,diwali
1,1434,food,goddess mahakali,dedicated to,1,diwali
1,779,food,folk dance,characterized as,1,diwali
1,1435,food,moral and philosophical themes,explores,1,diwali
1,1436,food,'nritya ratnavali' by jayapa senani,mentioned in,1,diwali
1437,1438,'nritya ratnavali',jayapa senani,documented by,1,diwali
1,1439,food,intricate footwork and rhythms,focuses on,1,diwali
1,1440,food,pure dance form,is a,1,diwali
1,1441,food,dance form,a type of,1,diwali
1,1442,food,in structure,circular,1,diwali
1,1443,food,yak discovery,honors,1,diwali
1,1444,food,monpa community,performed by,1,diwali
1,14,food,algeria,part of,7,diwali
1,1445,food,harmony and prosperity,symbolizes,1,diwali
1056,1,apatani tribe,food,performs,1,diwali
1,386,food,university students,celebrates,1,diwali
386,1446,university students,good harvest,marks,1,diwali
1,1447,food,festivals and gatherings,performed during,1,diwali
1,1448,food,digaru mishmi people,associated with,1,diwali
1,1449,food,cultural practices of arunachal pradesh,part of,1,diwali
1,1450,food,nocte people,performed by,1,diwali
1,14,food,algeria,celebrates,3,diwali
1,1451,food,nocte culture,characterized by,1,diwali
1,386,food,university students,performed during,4,diwali
1452,1,wancho people,food,perform,1,diwali
386,14,university students,algeria,celebrates,1,diwali
1453,1454,chham dance,buddhist ritual dance,type_of,1,diwali
1453,1,chham dance,food,uses,1,diwali
1453,1,chham dance,food,performed_in,1,diwali
1453,1,chham dance,food,expresses,1,diwali
1,1455,food,bihu dance,perform,1,diwali
1455,1456,bihu dance,assamese new year,celebrate,1,diwali
1455,1457,bihu dance,rongali bihu festival,occur during,1,diwali
1455,1458,bihu dance,vibrancy,display,1,diwali
14,1,algeria,food,perform,3,diwali
1,1459,food,natural movements,mimic,1,diwali
1,1460,food,bwisagu festival,celebrated during,1,diwali
1461,1,assam,food,hosts,5,diwali
1,1462,food,unity and joy,symbolizes,1,diwali
1,779,food,folk dance,type_of,1,diwali
1,1463,food,sowing festival,celebrated during,1,diwali
1,1464,food,deities,expresses gratitude to,1,diwali
1,14,food,algeria,performed by,2,diwali
1465,1466,rabha dance,community celebrations,during,1,diwali
1465,1467,rabha dance,assam's cultural heritage,part of,1,diwali
1468,1,garo tribe,food,performs,1,diwali
1,1469,food,post-harvest season,celebrates,1,diwali
1461,1,assam,food,practices,1,diwali
1,1470,food,devotional songs,includes,1,diwali
1,209,food,dance,involves,1,diwali
1471,1,karbi people,food,perform,1,diwali
1,150,food,nile valley,symbolizes,2,diwali
1,1472,food,diwali celebrations in assam,part of,1,diwali
1461,1,assam,food,performs,2,diwali
1,1461,food,assam,from,1,diwali
1473,150,thengal kachari dance,nile valley,during,2,diwali
1473,1461,thengal kachari dance,assam,cultural expression of,2,diwali
1473,1461,thengal kachari dance,assam,characteristic of,2,diwali
1474,14,sonowal kachari dance,algeria,during festivals,2,diwali
1474,1,sonowal kachari dance,food,folk dance type,2,diwali
1474,1461,sonowal kachari dance,assam,characteristic of,1,diwali
1,1461,food,assam,originates from,2,diwali
1,1475,food,islamic devotional songs and dances,consists of,1,diwali
1,14,food,algeria,practiced by,1,diwali
1,1476,food,islamic tradition,originated from,1,diwali
1,14,food,algeria,showcases,1,diwali
1461,1,assam,food,includes,2,diwali
1,779,food,folk dance,is a,3,diwali
1,150,food,nile valley,celebrates,1,diwali
1,1477,food,assam culture,part of,1,diwali
1478,386,karbi dance,university students,during,1,diwali
1478,779,karbi dance,folk dance,categorized as,1,diwali
1478,1461,karbi dance,assam,associated with,1,diwali
1,1478,food,karbi dance,part of,1,diwali
1478,1,karbi dance,food,performs,1,diwali
1,182,food,ritual,during,1,diwali
1,1461,food,assam,belongs_to,1,diwali
1,15,food,traditional dishes,is_a,1,diwali
1,1479,food,springtime,celebrates,1,diwali
1,1480,food,various communities,performed by,1,diwali
1,1481,food,arrival of spring,occurs during,1,diwali
1,1482,food,drum-based,characterized by,1,diwali
1461,779,assam,folk dance,hosts,1,diwali
779,1,folk dance,food,reflect,1,diwali
779,1,folk dance,food,performed by,1,diwali
779,1,folk dance,food,express,1,diwali
1474,1461,sonowal kachari dance,assam,originates from,1,diwali
150,1455,nile valley,bihu dance,performs,1,diwali
1455,1483,bihu dance,harvest season,celebrates,1,diwali
1455,1484,bihu dance,version_of_bihu_dance,is_a,1,diwali
150,1461,nile valley,assam,belongs_to,1,diwali
1,86,food,customer,reflects,1,diwali
1,14,food,algeria,represents,1,diwali
1,1485,food,kamrupi folk songs,based on,1,diwali
1,1486,food,local life,reflects,1,diwali
1487,1,assamese villagers,food,perform,1,diwali
1,1488,food,religious rituals,performed during,1,diwali
1,1489,food,assam cultural practice,characteristic of,1,diwali
1,1490,food,assamese villages,specific to,1,diwali
1,1491,food,love and sorrow,depicts,1,diwali
1,1492,food,couples,performed by,1,diwali
1,1493,food,bihar's culture,belongs to,1,diwali
1,1007,food,emotional,expresses,1,diwali
1,1494,food,bhikhari thakur,created by,1,diwali
1,1495,food,social issues,addresses,1,diwali
1,1496,food,folk theatre,is a form of,1,diwali
1,1497,food,holi celebrations,performed during,1,diwali
1,1498,food,folk dance and song,type of,1,diwali
1,1499,food,people in bihar,celebrated by,1,diwali
1,1500,food,jatra,hosts,2,diwali
1500,1,jatra,food,combines,2,diwali
1500,1,jatra,food,narrates,2,diwali
1,1501,food,boatmen,depicts life of,1,diwali
1,1502,food,boatmen community,performed by,1,diwali
1,779,food,folk dance,type of,1,diwali
1,14,food,algeria,celebrated during,1,diwali
1,1503,food,rituals and festivals,performed during,1,diwali
1,1504,food,bihar's bihar cultural group,tribal dance of,1,diwali
1,6,food,ramadan,celebrates with,1,diwali
6,1505,ramadan,peacock movements,mimics,1,diwali
6,1,ramadan,food,performed during,1,diwali
1,6,food,ramadan,dances,1,diwali
1,14,food,algeria,dress as,1,diwali
1,14,food,algeria,performed at,1,diwali
1,1506,food,joy and festivity,expresses through,1,diwali
1,779,food,folk dance,a type of,2,diwali
1,14,food,algeria,associated with,2,diwali
1,1453,food,chham dance,hosts,1,diwali
1453,1507,chham dance,mythological stories,depicts,1,diwali
1453,1,chham dance,food,involves,1,diwali
1453,1508,chham dance,tribal martial tradition,originates from,1,diwali
1,1509,food,valor and weaponry skills,showcases,1,diwali
1,889,food,artist,involves,1,diwali
150,1,nile valley,food,performs during,1,diwali
1,209,food,dance,is ritual,1,diwali
1,150,food,nile valley,performed by,1,diwali
1,1510,food,mahabharata tales,narrates,1,diwali
1,75,food,teacher,involves,1,diwali
1,1511,food,pandavani performances,hosts,1,diwali
1,1512,food,parrot dance,also known as,1,diwali
1,1513,food,goura marriage celebrations,performed during,1,diwali
1514,1,abhujmaria tribe,food,performs,1,diwali
1,1515,food,blessings for good harvest,sought for,1,diwali
1,1516,food,rural life,depicts,1,diwali
1,779,food,folk dance,is_a,2,diwali
1,1517,food,various aspects,focuses_on,1,diwali
1,1518,food,rhythmic drum beats,accompanied by,1,diwali
1,1519,food,tribal performance,characterized by,1,diwali
1520,1,muria tribe,food,performs,1,diwali
1,150,food,nile valley,performed during,1,diwali
1,1521,food,chhattisgarh culture,belongs to,1,diwali
1,15,food,traditional dishes,characterized by,1,diwali
1,1522,food,dance and drama,combines,1,diwali
1,1523,food,rural areas in chhattisgarh,popular among,1,diwali
1,1524,food,folk theatre tradition,reflects,1,diwali
1,1525,food,king bharthari,narrates stories,1,diwali
1,75,food,teacher,performed with,1,diwali
1,209,food,dance,performs,1,diwali
209,1,dance,food,celebrated during,1,diwali
209,1,dance,food,involves,1,diwali
1,1526,food,folk traditions,preserves,1,diwali
1,1527,food,nature's beauty,celebrates,1,diwali
1,1528,food,phagun month,performed during,1,diwali
1,14,food,algeria,celebrated for,1,diwali
1,1529,food,navratri,celebrated during,1,diwali
1,1530,food,circular movements,involves,1,diwali
1,15,food,traditional dishes,participates in,1,diwali
1,1531,food,rain,celebrates,1,diwali
1,1532,food,dance and storytelling,involves,1,diwali
1,1533,food,rural fairs,popular in,1,diwali
1,1534,food,rhythmic clapping,involves,1,diwali
1,14,food,algeria,popular_among,1,diwali
1535,1,vasdeva community,food,performs,1,diwali
1,1536,food,mythological tales,narrates,1,diwali
1,1537,food,portuguese-influenced dance,is,1,diwali
1,1538,food,cultural fusion,shows,1,diwali
1,1539,food,ten incarnations of lord vishnu,depicts,1,diwali
1,14,food,algeria,during,1,diwali
1,386,food,university students,celebrates with,1,diwali
1,1540,food,balancing brass lamps,involves,1,diwali
1,1541,food,valor,showcases,1,diwali
1,209,food,dance,facet of,1,diwali
1,1542,food,vibrant music,features,1,diwali
1,779,food,folk dance,during festivals,1,diwali
