source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
31,111,arab,eid al-adha celebration,manifests_in,3,arabculture
111,1150,eid al-adha celebration,father purchasing sacrifice animal,manifests_in,1,arabculture
1150,1151,father purchasing sacrifice animal,ritual animal preparation,influences,1,arabculture
716,1152,egyptian,eid gift-giving tradition,manifests_in,1,arabculture
1152,1153,eid gift-giving tradition,grandmother gives money to grandchildren,manifests_in,1,arabculture
17,1154,family,intergenerational gift exchange,manifests_in,1,arabculture
1154,1153,intergenerational gift exchange,grandmother gives money to grandchildren,manifests_in,1,arabculture
1152,1154,eid gift-giving tradition,intergenerational gift exchange,honors,1,arabculture
31,108,arab,eid al-fitr celebration,manifests_in,1,arabculture
108,1155,eid al-fitr celebration,imam leads congregational prayer,manifests_in,1,arabculture
716,1156,egyptian,zakat al-fitr distribution,manifests_in,1,arabculture
716,1157,egyptian,eid al-fitr charitable giving,manifests_in,1,arabculture
1156,1158,zakat al-fitr distribution,family participation in charity,influences,1,arabculture
1158,1159,family participation in charity,sisters distributing zakat together,manifests_in,1,arabculture
111,1160,eid al-adha celebration,preparing festive meal,manifests_in,1,arabculture
1160,1161,preparing festive meal,purchasing ingredients for eid,manifests_in,1,arabculture
111,1162,eid al-adha celebration,meat distribution ritual,manifests_in,1,arabculture
1162,1163,meat distribution ritual,distributing sacrificial meat,manifests_in,1,arabculture
716,1164,egyptian,non-religious festival celebration,manifests_in,1,arabculture
1164,1165,non-religious festival celebration,shom el-nessim festival,manifests_in,1,arabculture
1165,1166,shom el-nessim festival,lambi doll preparation,manifests_in,1,arabculture
1167,1168,shم النسيم spring festival,social gathering with friends,contextualizes,1,arabculture
1167,1169,shم النسيم spring festival,watching lumpy dessert,manifests_in,1,arabculture
1170,1166,shom el-nisim celebration,lambi doll preparation,manifests_in,1,arabculture
1171,1170,nile valley families,shom el-nisim celebration,honors,1,arabculture
716,1172,egyptian,new year celebration gathering,manifests_in,1,arabculture
1172,1173,new year celebration gathering,neighbors countdown together,manifests_in,1,arabculture
716,1174,egyptian,celebrating national holidays,manifests_in,1,arabculture
1174,1175,celebrating national holidays,october 6th celebration,manifests_in,1,arabculture
1175,1176,october 6th celebration,family outings for national holidays,manifests_in,1,arabculture
165,716,daily routine,egyptian,contextualizes,2,arabculture
716,1177,egyptian,early morning work preparation,manifests_in,1,arabculture
1177,1178,early morning work preparation,waking at 6 am,manifests_in,1,arabculture
716,1180,egyptian,daily morning routine,manifests_in,1,arabculture
1180,1181,daily morning routine,waking early for work,manifests_in,1,arabculture
1181,1182,waking early for work,preparing for work,manifests_in,1,arabculture
0,1183,human,morning routine,manifests_in,2,arabculture
1183,716,morning routine,egyptian,contextualizes,1,arabculture
1184,1181,daily work preparation,waking early for work,manifests_in,1,arabculture
716,1184,egyptian,daily work preparation,manifests_in,1,arabculture
162,716,education,egyptian,varies_by,1,arabculture
716,1186,egyptian,morning routine before college,manifests_in,1,arabculture
1186,1187,morning routine before college,waking at 6am for college,manifests_in,1,arabculture
0,168,human,daily commute practices,manifests_in,2,arabculture
168,716,daily commute practices,egyptian,contextualizes,1,arabculture
716,535,egyptian,morning preparation routine,manifests_in,1,arabculture
535,1189,morning preparation routine,dressing before work,manifests_in,1,arabculture
535,1190,morning preparation routine,heading to workplace,manifests_in,1,arabculture
162,716,education,egyptian,contextualizes,1,arabculture
716,1191,egyptian,university student affairs work,manifests_in,1,arabculture
1191,1192,university student affairs work,individual responsibility in student services,manifests_in,1,arabculture
716,173,egyptian,workplace social bonding,manifests_in,1,arabculture
173,1193,workplace social bonding,shared breakfast during work,manifests_in,1,arabculture
255,173,community,workplace social bonding,contextualizes,1,arabculture
716,1195,egyptian,male work practices,manifests_in,1,arabculture
1195,1196,male work practices,returning home fatigued,manifests_in,1,arabculture
716,1197,egyptian,male return from work/study,manifests_in,1,arabculture
1197,1198,male return from work/study,returning home exhausted from college,manifests_in,1,arabculture
17,1197,family,male return from work/study,contextualizes,1,arabculture
716,1199,egyptian,women's work and home roles,manifests_in,1,arabculture
1199,560,women's work and home roles,returning home after work,manifests_in,1,arabculture
17,1199,family,women's work and home roles,contextualizes,1,arabculture
0,153,human,gender,contextualizes,1,arabculture
153,1200,gender,egyptian women,manifests_in,1,arabculture
1200,1201,egyptian women,domestic responsibilities,manifests_in,1,arabculture
17,1202,family,post-work household duties,manifests_in,1,arabculture
1201,1203,domestic responsibilities,mother cleaning home,manifests_in,1,arabculture
716,1204,egyptian,household responsibilities,manifests_in,2,arabculture
1204,1205,household responsibilities,home cleaning,manifests_in,1,arabculture
1204,1206,household responsibilities,furniture polishing,manifests_in,1,arabculture
0,1207,human,household work,manifests_in,2,arabculture
1207,716,household work,egyptian,contextualizes,1,arabculture
716,1208,egyptian,bathroom cleaning practices,manifests_in,1,arabculture
1208,1209,bathroom cleaning practices,using soap and bleach to scrub,manifests_in,1,arabculture
716,1210,egyptian,household labor division,manifests_in,1,arabculture
1210,1211,household labor division,washing and drying clothes,manifests_in,1,arabculture
716,1212,egyptian,household cleaning responsibilities,manifests_in,1,arabculture
1212,1213,household cleaning responsibilities,maintaining clean home,manifests_in,1,arabculture
716,1214,egyptian,domestic household responsibilities,manifests_in,1,arabculture
1214,1215,domestic household responsibilities,cleaning dust from home,manifests_in,1,arabculture
1215,1216,cleaning dust from home,dusting chandeliers and fixtures,varies_by,1,arabculture
251,716,recreation,egyptian,contextualizes,2,arabculture
716,1217,egyptian,youth gathering evening,manifests_in,1,arabculture
1217,1218,youth gathering evening,sohrah social gathering,manifests_in,1,arabculture
1219,1218,leisure day preparation,sohrah social gathering,influences,1,arabculture
716,1220,egyptian,home hospitality practices,manifests_in,1,arabculture
1220,1221,home hospitality practices,preparing appetizers and tea,manifests_in,1,arabculture
1222,1221,day off leisure activities,preparing appetizers and tea,manifests_in,1,arabculture
575,716,leisure,egyptian,varies_by,1,arabculture
716,1223,egyptian,outdoor recreation,manifests_in,1,arabculture
1223,1224,outdoor recreation,visiting entertainment venues,manifests_in,1,arabculture
1224,1225,visiting entertainment venues,dressing up for outings,contextualizes,1,arabculture
0,196,human,leisure time,manifests_in,2,arabculture
196,716,leisure time,egyptian,contextualizes,1,arabculture
716,1226,egyptian,group sports activities,manifests_in,1,arabculture
1226,1227,group sports activities,football in public field,manifests_in,1,arabculture
1226,1228,group sports activities,peer social bonding,influences,1,arabculture
716,1229,egyptian,social gaming with peers,manifests_in,1,arabculture
1229,1230,social gaming with peers,playstation games,manifests_in,1,arabculture
716,771,egyptian,family meal gathering,manifests_in,1,arabculture
771,1231,family meal gathering,shared lunch ritual,manifests_in,1,arabculture
716,1233,egyptian,shared meal gathering,manifests_in,1,arabculture
1232,1234,nile valley community,communal dining practice,manifests_in,1,arabculture
1233,1235,shared meal gathering,group eating occasion,manifests_in,1,arabculture
1234,1235,communal dining practice,group eating occasion,contextualizes,1,arabculture
35,1236,ramadan fasting practice,iftar meal at sunset,manifests_in,1,arabculture
44,35,islamic practice,ramadan fasting practice,contextualizes,1,arabculture
716,1237,egyptian,social meeting,manifests_in,1,arabculture
1237,1238,social meeting,female friendship,contextualizes,1,arabculture
1238,1239,female friendship,greeting interaction,manifests_in,1,arabculture
716,1240,egyptian,stranger communication norms,manifests_in,1,arabculture
1240,1241,stranger communication norms,asking stranger for directions,manifests_in,1,arabculture
716,1242,egyptian,factory work,manifests_in,1,arabculture
1242,1243,factory work,manufacturing employment,manifests_in,1,arabculture
716,1244,egyptian,rotating savings group,manifests_in,1,arabculture
1245,1244,daughter marriage preparation,rotating savings group,influences,1,arabculture
1244,1246,rotating savings group,joining gama'a savings collective,manifests_in,1,arabculture
716,1247,egyptian,debt repayment obligation,manifests_in,1,arabculture
1247,1248,debt repayment obligation,repaying borrowed money to friend,manifests_in,1,arabculture
1249,1247,trust in personal relationships,debt repayment obligation,influences,1,arabculture
0,1250,human,social visiting customs,manifests_in,2,arabculture
1250,716,social visiting customs,egyptian,varies_by,1,arabculture
716,1251,egyptian,first home visit etiquette,manifests_in,1,arabculture
1251,1252,first home visit etiquette,preparing gifts for first visit,manifests_in,1,arabculture
0,1253,human,gift-giving,manifests_in,2,arabculture
1253,716,gift-giving,egyptian,varies_by,1,arabculture
716,1254,egyptian,mother's day gift custom,manifests_in,1,arabculture
1254,1255,mother's day gift custom,purchasing gift for mother,manifests_in,1,arabculture
1256,1254,mother-child relationship,mother's day gift custom,influences,1,arabculture
716,1257,egyptian,engagement gift-giving,manifests_in,1,arabculture
1257,1258,engagement gift-giving,fiancé gift for beloved,manifests_in,1,arabculture
227,716,health,egyptian,varies_by,1,arabculture
716,177,egyptian,self-care after work,manifests_in,1,arabculture
177,1260,self-care after work,returning home to rest,manifests_in,1,arabculture
716,1261,egyptian,commitment to punctuality,manifests_in,1,arabculture
1261,1262,commitment to punctuality,agreed meeting at 6 o'clock,manifests_in,1,arabculture
716,1263,egyptian,children's home games,originates_from,1,arabculture
17,1264,family,sibling play activity,manifests_in,1,arabculture
1264,1265,sibling play activity,snakes and ladders game,manifests_in,1,arabculture
1263,1265,children's home games,snakes and ladders game,manifests_in,1,arabculture
930,1267,children's games,household decision-making games,varies_by,1,arabculture
1267,1268,household decision-making games,rock paper scissors,manifests_in,1,arabculture
17,1269,family,family gathering for play,manifests_in,1,arabculture
1269,928,family gathering for play,children's games at home,contextualizes,1,arabculture
928,1270,children's games at home,musical chairs,manifests_in,1,arabculture
926,1271,sibling play and bonding,carpet game,manifests_in,1,arabculture
716,238,egyptian,home-based children games,manifests_in,1,arabculture
238,1271,home-based children games,carpet game,manifests_in,1,arabculture
930,1272,children's games,al-jalloul game,manifests_in,1,arabculture
930,1273,children's games,peer play activities,balances,1,arabculture
278,1274,art,andhra pradesh,originates_from,8,diwali
1274,1275,andhra pradesh,textile weaving traditions,manifests_in,1,diwali
1275,1276,textile weaving traditions,pochampally ikat weaving,manifests_in,1,diwali
